=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2024.02.06 11:10:32 =~=~=~=~=~=~=~=~=~=~=~=
-23.960, -0.670, -0.860, -5.550, -0.120, 10.360 
-23.840, -0.490, -0.760, -5.470, -0.350, 10.120 
-23.740, -0.310, -0.670, -5.320, -0.280, 10.000 
-23.670, -0.160, -0.590, -4.810, -0.430,  9.390 
-23.640, -0.060, -0.530, -4.540, -0.590,  9.190 
-23.630,  0.020, -0.480, -4.260, -0.710,  9.110 
-23.670,  0.060, -0.450, -3.480, -0.740,  9.020 
-23.740,  0.070, -0.450, -3.010, -0.860,  9.100 
-23.840,  0.080, -0.480, -3.010, -0.590,  9.460 
-23.940,  0.080, -0.540, -2.340, -0.980,  9.810 
-24.030,  0.050, -0.630, -1.800, -1.020,  9.740 
-24.120, -0.010, -0.740, -1.450, -1.170,  9.620 
-24.230, -0.110, -0.890, -0.940, -1.170,  9.530 
-24.360, -0.240, -1.060,  1.410, -1.330,  9.730 
-24.540, -0.340, -1.210,  2.580, -1.290, 10.050 
-24.760, -0.390, -1.300,  3.680, -1.100, 10.510 
-25.020, -0.400, -1.280,  4.960, -1.170, 10.440 
-25.330, -0.370, -1.130,  6.140, -0.550, 10.630 
-25.690, -0.340, -0.860,  6.250, -0.310, 10.550 
-26.080, -0.330, -0.500,  6.170,  0.040, 10.440 
-26.500, -0.370, -0.070,  5.940,  0.200, 10.440 
-26.930, -0.450,  0.370,  5.550,  0.470, 10.200 
-27.340, -0.530,  0.810,  5.360,  0.470, 10.170 
-27.700, -0.590,  1.230,  5.200,  0.590, 10.040 
-28.020, -0.630,  1.600,  4.960,  0.590,  9.970 
-28.270, -0.630,  1.910,  4.930,  0.510, 10.000 
-28.480, -0.610,  2.160,  5.120,  0.430,  9.970 
-28.620, -0.560,  2.360,  5.470,  0.470,  9.890 
-28.720, -0.500,  2.510,  6.250,  0.670,  9.810 
-28.760, -0.440,  2.640,  6.530,  0.630,  9.730 
-28.750, -0.390,  2.760,  6.680,  0.710,  9.700 
-28.690, -0.330,  2.860,  6.490,  0.630,  9.570 
-28.590, -0.240,  2.970,  6.330,  0.550,  9.490 
-28.440, -0.120,  3.060,  6.100,  0.430,  9.340 
-28.260,  0.010,  3.140,  5.860,  0.390,  9.350 
-28.050,  0.140,  3.210,  5.240,  0.390,  9.100 
-27.810,  0.270,  3.270,  5.000,  0.550,  8.840 
-27.540,  0.380,  3.320,  4.570,  0.040,  8.670 
-27.230,  0.510,  3.340,  4.340, -0.080,  8.440 
-26.890,  0.610,  3.330,  3.640, -0.080,  8.400 
-26.540,  0.680,  3.280,  3.400, -0.240,  8.450 
-26.190,  0.690,  3.160,  2.890, -0.240,  8.450 
-25.820,  0.610,  2.990,  1.720, -0.350,  8.490 
-25.460,  0.440,  2.760,  0.980, -0.310,  8.490 
-25.110,  0.170,  2.470,  0.280, -0.390,  8.520 
-24.770, -0.200,  2.120, -0.470, -0.280,  8.760 
-24.430, -0.660,  1.710, -1.490,  0.080,  9.380 
-24.110, -1.170,  1.230, -1.990,  0.080,  9.500 
-23.770, -1.680,  0.670, -2.540, -0.510,  9.650 
-23.410, -2.100,  0.080, -4.110, -0.860, 10.560 
-23.060, -2.450, -0.530, -4.730, -1.100, 10.790 
-22.720, -2.780, -1.160, -5.280, -1.250, 10.990 
-22.430, -3.090, -1.770, -5.550, -1.250, 11.340 
-22.190, -3.380, -2.350, -5.820, -1.210, 11.690 
-22.000, -3.640, -2.880, -5.940, -1.250, 11.530 
-21.850, -3.830, -3.350, -5.940, -1.170, 11.420 
-21.710, -3.920, -3.770, -5.820, -1.060, 11.300 
-21.610, -3.950, -4.140, -5.240, -0.820, 10.950 
-21.520, -3.920, -4.470, -4.850, -0.710, 10.790 
-21.450, -3.850, -4.760, -4.300, -0.710, 10.630 
-21.410, -3.770, -4.990, -3.160, -0.860, 10.520 
-21.400, -3.690, -5.160, -2.580, -0.900, 10.480 
-21.420, -3.590, -5.260, -1.950, -0.940, 10.440 
-21.470, -3.500, -5.290, -1.490, -1.020, 10.360 
-21.550, -3.400, -5.260, -0.780, -1.170, 10.210 
-21.660, -3.300, -5.180, -0.550, -1.210, 10.050 
-21.780, -3.190, -5.080, -0.350, -1.170, 10.010 
-21.920, -3.080, -4.960,  0.040, -0.900,  9.780 
-22.070, -2.990, -4.860,  0.200, -0.820,  9.700 
-22.220, -2.940, -4.770,  0.310, -0.710,  9.540 
-22.380, -2.950, -4.710,  0.510, -0.590,  9.460 
-22.540, -3.000, -4.660,  0.820, -0.470,  9.620 
-22.690, -3.100, -4.620,  0.860, -0.510,  9.780 
-22.840, -3.210, -4.560,  0.980, -0.630,  9.930 
-22.990, -3.300, -4.480,  1.130, -0.670, 10.080 
-23.130, -3.370, -4.370,  1.170, -0.590, 10.320 
-23.270, -3.390, -4.220,  1.130, -0.590, 10.360 
-23.400, -3.370, -4.050,  1.060, -0.590, 10.240 
-23.510, -3.320, -3.870,  1.060, -0.550, 10.170 
-23.610, -3.240, -3.670,  1.020, -0.550, 10.090 
-23.690, -3.150, -3.480,  1.060, -0.510,  9.930 
-23.760, -3.050, -3.280,  1.100, -0.470,  9.810 
-23.820, -2.960, -3.110,  1.130, -0.550,  9.690 
-23.860, -2.880, -2.930,  1.100, -0.590,  9.660 
-23.900, -2.830, -2.780,  1.100, -0.630,  9.620 
-23.940, -2.790, -2.650,  0.980, -0.630,  9.580 
-23.990, -2.770, -2.530,  0.860, -0.710,  9.690 
-24.040, -2.760, -2.420,  0.740, -0.740,  9.660 
-24.100, -2.770, -2.330,  0.630, -0.710,  9.770 
-24.170, -2.770, -2.250,  0.470, -0.780,  9.730 
-24.260, -2.750, -2.170,  0.390, -0.740,  9.780 
-24.350, -2.730, -2.110,  0.430, -0.630,  9.730 
-24.450, -2.700, -2.050,  0.550, -0.350,  9.610 
-24.550, -2.680, -2.000,  0.510, -0.280,  9.610 
-24.640, -2.670, -1.960,  0.510, -0.200,  9.530 
-24.710, -2.670, -1.940,  0.470, -0.120,  9.540 
-24.770, -2.690, -1.940,  0.310, -0.040,  9.530 
-24.800, -2.730, -1.960,  0.310, -0.040,  9.530 
-24.820, -2.770, -2.000,  0.310, -0.080,  9.620 
-24.830, -2.830, -2.050,  0.390, -0.120,  9.660 
-24.820, -2.900, -2.100,  0.430, -0.280,  9.770 
-24.820, -2.960, -2.150,  0.350, -0.430,  9.890 
-24.810, -3.010, -2.190,  0.390, -0.550,  9.930 
-24.800, -3.030, -2.220,  0.510, -0.590,  9.970 
-24.810, -3.040, -2.240,  0.590, -0.550,  9.970 
-24.820, -3.040, -2.240,  0.590, -0.550,  9.890 
-24.830, -3.030, -2.240,  0.550, -0.510,  9.740 
-24.850, -3.020, -2.240,  0.350, -0.390,  9.610 
-24.860, -3.010, -2.240,  0.280, -0.390,  9.610 
-24.860, -3.010, -2.250,  0.200, -0.390,  9.620 
-24.850, -3.030, -2.280,  0.200, -0.390,  9.730 
-24.840, -3.060, -2.330,  0.120, -0.470,  9.810 
-24.820, -3.110, -2.390,  0.120, -0.590,  9.890 
-24.810, -3.160, -2.450,  0.160, -0.670,  9.850 
-24.800, -3.200, -2.500,  0.310, -0.630, 10.010 
-24.800, -3.230, -2.540,  0.390, -0.550,  9.960 
-24.810, -3.250, -2.560,  0.550, -0.430, 10.010 
-24.830, -3.270, -2.560,  0.630,  0.000,  9.960 
-24.860, -3.290, -2.550,  0.710,  0.350,  9.970 
-24.900, -3.310, -2.510,  0.820,  0.740,  9.970 
-24.950, -3.350, -2.450,  0.860,  1.290, 10.080 
-25.020, -3.410, -2.360,  0.820,  2.970, 10.360 
-25.090, -3.470, -2.220,  0.820,  3.990, 10.710 
-25.170, -3.530, -2.030,  0.780,  4.850, 10.990 
-25.240, -3.580, -1.790,  0.710,  5.430, 11.300 
-25.300, -3.610, -1.510,  0.550,  5.980, 11.810 
-25.370, -3.610, -1.200,  0.550,  6.140, 12.080 
-25.440, -3.600, -0.860,  0.550,  6.210, 12.160 
-25.530, -3.530, -0.520,  0.550,  6.640, 12.120 
-25.620, -3.380, -0.120,  0.590,  6.370, 11.960 
-25.690, -3.110,  0.330,  0.550,  6.250, 11.530 
-25.710, -2.700,  0.820,  0.240,  5.860, 11.140 
-25.670, -2.190,  1.290, -0.900,  4.890,  9.660 
-25.560, -1.610,  1.700, -1.330,  4.300,  9.100 
-25.410, -0.990,  2.010, -1.520,  3.640,  8.840 
-25.230, -0.410,  2.180, -1.760,  1.880,  8.330 
-25.020,  0.140,  2.220, -1.600,  0.940,  8.330 
-24.830,  0.600,  2.150, -1.100, -0.240,  8.920 
-24.690,  0.950,  2.040, -0.310, -0.940,  9.770 
-24.590,  1.200,  1.960,  0.550, -2.070, 10.630 
-24.500,  1.470,  1.970,  0.710, -2.730, 10.550 
-24.370,  1.840,  2.060,  0.670, -3.130, 10.210 
-24.200,  2.350,  2.200,  0.470, -3.400,  9.930 
-24.000,  2.940,  2.360, -0.510, -4.730,  9.460 
-23.800,  3.510,  2.460, -0.710, -5.200,  9.260 
-23.620,  4.010,  2.490, -0.590, -5.710,  9.340 
-23.490,  4.370,  2.430, -0.160, -6.330, 10.320 
-23.420,  4.570,  2.340, -0.120, -6.530, 10.590 
-23.400,  4.660,  2.240,  0.080, -6.800, 10.910 
-23.410,  4.710,  2.140,  0.200, -6.840, 11.260 
-23.440,  4.760,  2.080,  0.040, -6.450, 11.380 
-23.470,  4.840,  2.040, -0.160, -6.410, 11.300 
-23.510,  4.970,  2.010, -0.240, -6.410, 11.180 
-23.540,  5.140,  1.990,  0.000, -6.250, 10.790 
-23.570,  5.320,  1.970,  0.120, -6.100, 10.630 
-23.590,  5.510,  1.960,  0.200, -5.900, 10.280 
-23.610,  5.700,  1.960,  0.160, -6.100,  9.850 
-23.630,  5.920,  2.000, -0.080, -5.750,  9.150 
-23.650,  6.130,  2.040, -0.240, -5.630,  8.840 
-23.660,  6.290,  2.060, -0.390, -5.630,  8.600 
-23.670,  6.370,  2.050, -0.510, -5.780,  8.480 
-23.700,  6.330,  1.980, -0.510, -6.170,  8.630 
-23.760,  6.160,  1.850, -0.470, -6.330,  8.720 
-23.840,  5.850,  1.660, -0.390, -6.370,  8.630 
-23.960,  5.430,  1.390, -0.350, -5.940,  8.370 
-24.110,  4.950,  1.080, -0.310, -5.280,  8.090 
-24.260,  4.450,  0.750, -0.310, -4.420,  7.940 
-24.410,  3.940,  0.430, -0.200, -3.600,  8.060 
-24.550,  3.440,  0.160, -0.120, -1.950,  8.130 
-24.680,  2.980, -0.010, -0.280, -1.100,  8.320 
-24.810,  2.550, -0.110, -0.200, -0.630,  7.820 
-24.950,  2.150, -0.160, -0.430,  2.730,  7.590 
-25.100,  1.730, -0.160, -0.200,  4.380,  7.430 
-25.250,  1.240, -0.110,  0.160,  6.060,  7.470 
-25.400,  0.670, -0.020,  0.470,  7.390,  7.590 
-25.550,  0.030,  0.080,  0.780,  9.140,  8.330 
-25.710, -0.750,  0.170,  0.550,  9.350,  8.680 
-25.850, -1.640,  0.220,  0.120,  9.070,  9.310 
-25.940, -2.600,  0.230, -0.160,  8.440, 10.010 
-25.970, -3.620,  0.220, -0.590,  6.800, 11.340 
-25.940, -4.560,  0.190, -0.670,  5.750, 11.880 
-25.890, -5.340,  0.160, -0.550,  4.770, 12.590 
-25.820, -5.880,  0.140,  0.000,  3.480, 13.370 
-25.750, -6.210,  0.150,  0.080,  2.730, 13.090 
-25.670, -6.280,  0.180,  0.080,  2.190, 12.780 
-25.600, -6.170,  0.190,  0.000,  1.840, 12.430 
-25.540, -5.970,  0.160, -0.430,  1.250, 11.690 
-25.520, -5.780,  0.060, -0.510,  0.900, 11.260 
-25.510, -5.670, -0.110, -0.350,  0.510, 11.020 
-25.540, -5.620, -0.320,  0.200, -0.080, 11.140 
-25.580, -5.640, -0.550,  0.470, -0.430, 11.260 
-25.630, -5.710, -0.750,  0.550, -0.740, 11.380 
-25.690, -5.800, -0.920,  0.550, -1.100, 11.340 
-25.750, -5.880, -1.040,  0.240, -1.720, 11.380 
-25.820, -5.950, -1.110,  0.200, -1.760, 11.450 
-25.890, -5.960, -1.130,  0.240, -1.640, 11.490 
-25.970, -5.900, -1.120,  0.280, -1.520, 11.340 
-26.030, -5.770, -1.060,  0.280, -1.410, 10.790 
-26.080, -5.560, -0.970,  0.200, -1.290, 10.510 
-26.120, -5.320, -0.860,  0.120, -1.100, 10.280 
-26.150, -5.080, -0.750,  0.200, -0.740,  9.810 
-26.160, -4.890, -0.630,  0.120, -0.940,  9.350 
-26.170, -4.750, -0.520,  0.120, -1.060,  9.100 
-26.160, -4.620, -0.420,  0.120, -1.060,  9.030 
-26.160, -4.500, -0.310,  0.080, -0.980,  9.030 
-26.150, -4.390, -0.230,  0.000, -1.060,  8.870 
-26.140, -4.290, -0.160, -0.080, -1.020,  8.800 
-26.140, -4.190, -0.130, -0.160, -0.900,  8.760 
-26.140, -4.120, -0.120, -0.120, -0.860,  8.840 
-26.150, -4.060, -0.120,  0.000, -0.820,  8.830 
-26.150, -4.020, -0.150,  0.040, -0.780,  8.950 
-26.160, -4.010, -0.180,  0.120, -0.820,  9.260 
-26.180, -4.000, -0.220,  0.080, -0.860,  9.420 
-26.200, -3.980, -0.250,  0.120, -0.820,  9.570 
-26.220, -3.960, -0.260,  0.160, -0.670,  9.740 
-26.240, -3.940, -0.270,  0.000, -0.670,  9.740 
-26.260, -3.940, -0.270, -0.040, -0.670,  9.780 
-26.270, -3.970, -0.270, -0.040, -0.590,  9.730 
-26.280, -4.020, -0.280,  0.160, -0.590,  9.730 
-26.290, -4.060, -0.290,  0.160, -0.670,  9.850 
-26.290, -4.090, -0.290,  0.080, -0.710,  9.890 
-26.290, -4.130, -0.300,  0.120, -0.740,  9.810 
-26.290, -4.160, -0.320,  0.160, -0.710,  9.770 
-26.280, -4.190, -0.330,  0.160, -0.630,  9.740 
-26.280, -4.210, -0.340,  0.160, -0.590,  9.770 
-26.270, -4.240, -0.350,  0.000, -0.510,  9.740 
-26.260, -4.280, -0.380, -0.040, -0.430,  9.730 
-26.240, -4.310, -0.400, -0.040, -0.390,  9.780 
-26.220, -4.350, -0.430, -0.040, -0.430,  9.770 
-26.200, -4.380, -0.450, -0.080, -0.630,  9.810 
-26.170, -4.420, -0.470,  0.000, -0.710,  9.930 
-26.160, -4.450, -0.500,  0.120, -0.780,  9.930 
-26.150, -4.490, -0.510,  0.350, -0.780,  9.970 
-26.150, -4.510, -0.520,  0.310, -0.740,  9.930 
-26.160, -4.530, -0.510,  0.280, -0.710,  9.930 
-26.170, -4.550, -0.500,  0.160, -0.670,  9.960 
-26.170, -4.570, -0.500,  0.080, -0.630,  9.930 
-26.170, -4.580, -0.490,  0.080, -0.630,  9.890 
-26.150, -4.590, -0.480,  0.080, -0.630,  9.960 
-26.140, -4.610, -0.480,  0.040, -0.710,  9.970 
-26.120, -4.620, -0.470,  0.000, -0.740, 10.000 
-26.100, -4.630, -0.470, -0.040, -0.820, 10.010 
-26.080, -4.640, -0.470, -0.160, -0.900,  9.960 
-26.060, -4.650, -0.470,  0.000, -0.900, 10.000 
-26.050, -4.660, -0.470,  0.000, -0.900,  9.930 
-26.040, -4.650, -0.460,  0.080, -0.940,  9.930 
-26.030, -4.620, -0.440,  0.120, -0.900,  9.960 
-26.030, -4.590, -0.420,  0.160, -0.820,  9.810 
-26.020, -4.550, -0.380,  0.120, -0.780,  9.690 
-26.020, -4.500, -0.340,  0.040, -0.780,  9.650 
-26.010, -4.450, -0.290,  0.000, -0.740,  9.580 
-26.010, -4.400, -0.240,  0.000, -0.710,  9.530 
-26.010, -4.370, -0.190,  0.000, -0.710,  9.530 
-26.010, -4.360, -0.150, -0.040, -0.710,  9.500 
-26.010, -4.360, -0.120, -0.160, -0.740,  9.450 
-26.020, -4.370, -0.100, -0.160, -0.820,  9.570 
-26.020, -4.370, -0.080, -0.160, -0.860,  9.610 
-26.020, -4.370, -0.070, -0.040, -0.900,  9.740 
-26.030, -4.350, -0.060,  0.000, -0.900,  9.740 
-26.040, -4.340, -0.050,  0.000, -0.940,  9.700 
-26.060, -4.330, -0.040,  0.040, -1.020,  9.700 
-26.070, -4.360, -0.040,  0.080, -1.170,  9.810 
-26.080, -4.410, -0.050,  0.080, -1.250,  9.930 
-26.080, -4.480, -0.070,  0.080, -1.450, 10.090 
-26.080, -4.550, -0.090,  0.080, -1.600, 10.240 
-26.070, -4.620, -0.090,  0.280, -1.840, 10.400 
-26.060, -4.660, -0.080,  0.310, -1.990, 10.440 
-26.040, -4.670, -0.050,  0.310, -2.190, 10.510 
-26.000, -4.650,  0.010,  0.160, -2.810, 10.590 
-25.960, -4.650,  0.070,  0.040, -3.010, 10.510 
-25.900, -4.650,  0.140, -0.080, -3.240, 10.400 
-25.810, -4.670,  0.190, -0.080, -3.520, 10.210 
-25.710, -4.720,  0.200, -0.040, -4.070, 10.120 
-25.590, -4.830,  0.150, -0.160, -4.460, 10.090 
-25.470, -5.010,  0.060, -0.160, -4.890, 10.360 
-25.330, -5.240, -0.040,  0.160, -5.750, 10.870 
-25.180, -5.520, -0.120,  0.310, -5.940, 11.140 
-25.020, -5.830, -0.150,  0.550, -6.140, 11.260 
-24.870, -6.130, -0.100,  0.670, -6.250, 10.990 
-24.740, -6.370,  0.000,  0.820, -5.670, 10.360 
-24.610, -6.530,  0.130,  0.780, -5.360, 10.130 
-24.470, -6.640,  0.270,  0.670, -4.730,  9.730 
-24.330, -6.750,  0.370,  0.390, -4.180,  9.340 
-24.200, -6.900,  0.440,  0.200, -2.970,  9.350 
-24.080, -7.190,  0.470,  1.410, -2.380,  9.410 
-24.040, -7.740,  0.480,  0.940, -2.890, 10.010 
-24.040, -8.600,  0.500, -0.510,  0.470,  8.990 
-24.000, -9.520,  0.530, -0.860, -0.820,  7.740 
-23.940, -10.250,  0.570, -0.820, -1.100,  7.380 
-23.900, -10.820,  0.620, -1.210,  0.000,  7.700 
-23.850, -11.300,  0.650, -1.100,  1.880,  8.200 
-23.800, -11.780,  0.630, -0.940,  2.580,  8.010 
-23.750, -12.300,  0.520, -0.710,  2.970,  8.050 
-23.730, -12.890,  0.340, -0.780,  1.990,  8.480 
-23.760, -13.560,  0.100, -1.100,  2.620,  9.220 
-23.810, -14.290, -0.170, -1.370,  2.420,  9.410 
-23.840, -14.930, -0.460, -1.330,  2.540,  9.780 
-23.840, -15.410, -0.720, -0.860,  3.050, 10.670 
-23.820, -15.710, -0.960, -0.390,  3.160, 11.180 
-23.780, -15.830, -1.160, -0.120,  3.090, 11.220 
-23.730, -15.810, -1.330, -0.040,  3.160, 11.260 
-23.680, -15.650, -1.510,  0.310,  3.400, 10.990 
-23.670, -15.350, -1.670,  0.510,  3.750, 10.950 
-23.710, -14.930, -1.810,  0.780,  4.030, 10.790 
-23.790, -14.460, -1.900,  0.940,  3.950,  9.850 
-23.940, -13.950, -1.940,  0.820,  3.750,  9.460 
-24.130, -13.410, -1.940,  0.630,  3.870,  9.110 
-24.360, -12.870, -1.930,  0.470,  4.150,  8.950 
-24.620, -12.330, -1.930,  0.240,  4.460,  9.000 
-24.880, -11.840, -1.960,  0.240,  4.500,  9.000 
-25.120, -11.410, -2.010,  0.120,  4.260,  9.270 
-25.360, -11.040, -2.070, -0.430,  3.010, 10.280 
-25.580, -10.760, -2.130, -0.350,  2.070, 10.870 
-25.800, -10.530, -2.140, -0.040,  1.130, 11.340 
-26.020, -10.270, -2.080,  0.310,  0.280, 11.650 
-26.240, -9.880, -1.930,  0.670, -1.760, 10.790 
-26.430, -9.260, -1.700,  0.710, -2.660, 10.130 
-26.580, -8.390, -1.440,  0.590, -3.160,  9.450 
-26.690, -7.360, -1.200,  0.160, -4.500,  9.230 
-26.740, -6.420, -1.040, -0.200, -5.040,  9.810 
-26.740, -5.700, -0.980, -0.390, -5.630, 10.240 
-26.710, -5.300, -1.030, -0.350, -6.450, 10.630 
-26.680, -5.160, -1.150, -0.040, -8.090, 11.570 
-26.650, -5.160, -1.310,  0.000, -8.370, 11.730 
-26.660, -5.170, -1.490,  0.000, -8.520, 11.960 
-26.680, -5.110, -1.670,  0.120, -8.520, 12.200 
-26.730, -5.000, -1.840,  0.550, -7.390, 11.810 
-26.790, -4.840, -2.000,  0.740, -6.720, 11.450 
-26.860, -4.670, -2.160,  0.780, -6.170, 11.060 
-26.950, -4.520, -2.310,  0.390, -5.040, 10.710 
-27.040, -4.370, -2.440,  0.200, -4.300, 10.480 
-27.130, -4.220, -2.560,  0.240, -3.560, 10.160 
-27.220, -4.040, -2.630,  0.310, -2.890,  9.780 
-27.290, -3.830, -2.660,  0.310, -1.560,  9.100 
-27.350, -3.600, -2.660,  0.310, -0.980,  8.790 
-27.390, -3.390, -2.620,  0.240, -0.390,  8.670 
-27.420, -3.220, -2.560,  0.160,  0.120,  8.680 
-27.420, -3.120, -2.470,  0.160,  0.350,  8.590 
-27.410, -3.070, -2.360,  0.200,  0.350,  8.560 
-27.390, -3.050, -2.250,  0.240,  0.390,  8.670 
-27.360, -3.060, -2.130,  0.350,  0.390,  8.960 
-27.320, -3.110, -2.030,  0.430,  0.390,  9.110 
-27.280, -3.200, -1.920,  0.430,  0.350,  9.220 
-27.240, -3.310, -1.810,  0.390,  0.160,  9.380 
-27.190, -3.420, -1.720,  0.310,  0.040,  9.500 
-27.140, -3.540, -1.650,  0.240, -0.120,  9.530 
-27.080, -3.660, -1.590,  0.080, -0.280,  9.740 
-27.030, -3.780, -1.550,  0.080, -0.590, 10.080 
-26.970, -3.910, -1.520,  0.160, -0.670, 10.090 
-26.930, -4.030, -1.500,  0.200, -0.780, 10.090 
-26.880, -4.140, -1.490,  0.280, -0.820, 10.200 
-26.850, -4.240, -1.480,  0.280, -0.940, 10.320 
-26.810, -4.340, -1.480,  0.310, -1.020, 10.240 
-26.780, -4.410, -1.480,  0.310, -1.060, 10.130 
-26.750, -4.450, -1.490,  0.280, -0.900, 10.210 
-26.720, -4.490, -1.510,  0.280, -0.820, 10.360 
-26.700, -4.550, -1.540,  0.310, -0.860, 10.320 
-26.680, -4.630, -1.580,  0.430, -0.940, 10.160 
-26.670, -4.690, -1.610,  0.510, -0.860, 10.120 
-26.670, -4.710, -1.630,  0.470, -0.780, 10.080 
-26.680, -4.690, -1.630,  0.390, -0.670, 10.050 
-26.690, -4.660, -1.630,  0.080, -0.590, 10.080 
-26.710, -4.620, -1.610, -0.040, -0.630, 10.000 
-26.720, -4.590, -1.580,  0.040, -0.590,  9.890 
-26.740, -4.530, -1.540,  0.080, -0.510,  9.850 
-26.760, -4.470, -1.490,  0.080, -0.390,  9.740 
-26.780, -4.400, -1.430,  0.080, -0.430,  9.770 
-26.780, -4.350, -1.380,  0.080, -0.470,  9.810 
-26.790, -4.310, -1.320,  0.040, -0.390,  9.810 
-26.780, -4.290, -1.270,  0.040, -0.550,  9.610 
-26.760, -4.260, -1.230,  0.080, -0.590,  9.530 
-26.740, -4.240, -1.200,  0.080, -0.590,  9.570 
-26.710, -4.230, -1.180,  0.120, -0.670,  9.740 
-26.670, -4.230, -1.170,  0.160, -0.740,  9.660 
-26.630, -4.240, -1.150,  0.120, -0.780,  9.620 
-26.590, -4.240, -1.140,  0.080, -0.820,  9.530 
-26.550, -4.230, -1.140,  0.080, -0.860,  9.700 
-26.520, -4.240, -1.140,  0.080, -0.940,  9.780 
-26.490, -4.270, -1.140,  0.080, -0.980,  9.850 
-26.470, -4.300, -1.140,  0.280, -1.130,  9.650 
-26.450, -4.330, -1.130,  0.280, -1.020,  9.660 
-26.440, -4.340, -1.120,  0.350, -0.940,  9.610 
-26.430, -4.340, -1.110,  0.350, -0.900,  9.660 
-26.430, -4.350, -1.100,  0.240, -0.820,  9.610 
-26.430, -4.370, -1.100,  0.200, -0.820,  9.540 
-26.420, -4.400, -1.090,  0.160, -0.710,  9.500 
-26.410, -4.440, -1.090,  0.120, -0.630,  9.540 
-26.410, -4.480, -1.090,  0.040, -0.780,  9.650 
-26.400, -4.520, -1.110,  0.040, -0.780,  9.770 
-26.380, -4.540, -1.120,  0.080, -0.820,  9.810 
-26.360, -4.560, -1.140,  0.120, -0.820,  9.770 
-26.340, -4.570, -1.160,  0.120, -0.860,  9.810 
-26.320, -4.580, -1.180,  0.160, -0.860,  9.930 
-26.290, -4.590, -1.190,  0.200, -0.860,  9.970 
-26.270, -4.600, -1.210,  0.240, -0.860,  9.930 
-26.260, -4.600, -1.220,  0.280, -0.820,  9.850 
-26.240, -4.600, -1.220,  0.280, -0.780,  9.810 
-26.240, -4.590, -1.220,  0.280, -0.670,  9.810 
-26.230, -4.590, -1.210,  0.280, -0.630,  9.810 
-26.230, -4.600, -1.200,  0.280, -0.630,  9.810 
-26.230, -4.610, -1.190,  0.200, -0.630,  9.850 
-26.240, -4.630, -1.180,  0.040, -0.710, 10.080 
-26.240, -4.680, -1.170,  0.080, -0.740, 10.090 
-26.250, -4.720, -1.150,  0.160, -0.740, 10.000 
-26.260, -4.740, -1.130,  0.200, -0.740,  9.930 
-26.280, -4.740, -1.110,  0.200, -0.740,  9.890 
-26.290, -4.720, -1.080,  0.120, -0.740,  9.810 
-26.300, -4.700, -1.050,  0.040, -0.710,  9.810 
-26.300, -4.680, -1.020,  0.080, -0.710,  9.850 
-26.310, -4.680, -1.010,  0.080, -0.710,  9.850 
-26.310, -4.670, -1.000,  0.080, -0.740,  9.810 
-26.310, -4.660, -1.000,  0.040, -0.740,  9.810 
-26.310, -4.630, -1.010,  0.040, -0.630,  9.780 
-26.300, -4.610, -1.030,  0.000, -0.670,  9.740 
-26.290, -4.580, -1.050,  0.000, -0.710,  9.730 
-26.280, -4.580, -1.080,  0.120, -0.710,  9.770 
-26.270, -4.570, -1.100,  0.160, -0.710,  9.770 
-26.260, -4.570, -1.130,  0.160, -0.740,  9.890 
-26.250, -4.570, -1.140,  0.120, -0.820,  9.930 
-26.250, -4.570, -1.150,  0.200, -0.900,  9.970 
-26.250, -4.560, -1.150,  0.280, -0.900,  9.960 
-26.250, -4.540, -1.140,  0.310, -0.900,  9.890 
-26.270, -4.510, -1.120,  0.310, -0.860,  9.930 
-26.280, -4.490, -1.100,  0.200, -0.820,  9.810 
-26.300, -4.460, -1.080,  0.160, -0.780,  9.690 
-26.320, -4.450, -1.060,  0.160, -0.780,  9.650 
-26.340, -4.430, -1.050,  0.080, -0.780,  9.690 
-26.350, -4.420, -1.040,  0.040, -0.780,  9.690 
-26.360, -4.420, -1.030,  0.080, -0.780,  9.570 
-26.360, -4.430, -1.030,  0.120, -0.740,  9.580 
-26.370, -4.460, -1.040,  0.240, -0.820,  9.580 
-26.380, -4.530, -1.060,  0.280, -0.820,  9.620 
-26.390, -4.640, -1.090,  0.310, -0.900,  9.620 
-26.410, -4.810, -1.130,  0.350, -1.100,  9.770 
-26.450, -5.000, -1.170,  0.350, -1.170,  9.890 
-26.500, -5.180, -1.210,  0.390, -1.250, 10.000 
-26.550, -5.350, -1.240,  0.310, -1.250, 10.010 
-26.620, -5.480, -1.250,  0.160, -1.250,  9.890 
-26.680, -5.580, -1.240,  0.120, -1.170,  9.890 
-26.740, -5.640, -1.230,  0.040, -1.020,  9.810 
-26.780, -5.680, -1.210,  0.080, -0.940,  9.780 
-26.820, -5.700, -1.180, -0.040, -0.710,  9.730 
-26.850, -5.710, -1.160, -0.080, -0.670,  9.700 
-26.860, -5.700, -1.140, -0.160, -0.550,  9.740 
-26.860, -5.680, -1.120, -0.240, -0.470,  9.770 
-26.840, -5.660, -1.100, -0.160, -0.470,  9.780 
-26.820, -5.640, -1.080, -0.080, -0.510,  9.810 
-26.790, -5.630, -1.040, -0.040, -0.630,  9.780 
-26.750, -5.600, -1.000,  0.040, -0.740,  9.810 
